ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11207602,JB121077,1/18/18 3:00,025XX N Marshfield Ave,810,THEFT,OVER $500,STREET,FALSE,FALSE,1931,19,32,7,6,1164905,1916948,2018,1/29/18 15:51,41.92771344,-87.66945543,"(41.927713442, -87.669455432)"
11207601,JB121074,1/16/18 21:00,055XX S BLACKSTONE AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,235,2,5,41,6,1186860,1868556,2018,1/29/18 15:51,41.7944289,-87.59031947,"(41.794428897, -87.590319472)"
11207600,JB120731,1/14/18 14:13,026XX N NARRAGANSETT AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2512,25,36,19,6,1133297,1916857,2018,1/29/18 15:51,41.92807654,-87.78560619,"(41.928076536, -87.785606186)"
11207599,JB120633,1/16/18 18:00,044XX N SHERIDAN RD,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1914,19,46,3,6,1168805,1929605,2018,1/29/18 15:51,41.96236103,-87.65475632,"(41.962361027, -87.654756322)"
11207598,JB120917,1/15/18 18:30,014XX W Thome Ave,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2433,24,40,77,6,1165552,1941641,2018,1/29/18 15:51,41.99545827,-87.6663717,"(41.995458266, -87.6663717)"
11207597,JB120760,1/18/18 14:05,021XX N LINCOLN PARK WEST,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,1814,18,43,7,6,1173917,1914438,2018,1/29/18 15:51,41.92062965,-87.63641506,"(41.920629653, -87.63641506)"
11207596,JB121005,1/17/18 13:13,026XX N NARRAGANSETT AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2512,25,36,19,6,1133297,1916857,2018,1/29/18 15:51,41.92807654,-87.78560619,"(41.928076536, -87.785606186)"
11207592,JB120502,1/17/18 18:00,0000X S WABASH AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176816,1900193,2018,1/29/18 15:51,41.88147557,-87.62619508,"(41.881475571, -87.626195083)"
11207582,JB121061,1/17/18 19:15,043XX S TROY ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,922,9,14,58,6,1156071,1875567,2018,1/29/18 15:51,41.8143428,-87.70303356,"(41.814342797, -87.703033557)"
11207579,JB120396,1/14/18 6:00,016XX W SHERWIN AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2423,24,49,1,6,1164265,1948722,2018,1/29/18 15:51,42.0149161,-87.67090439,"(42.014916096, -87.670904385)"
11207578,JB121025,1/18/18 18:57,120XX S PRAIRIE AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,FALSE,FALSE,532,5,9,53,26,1180071,1825337,2018,1/29/18 15:51,41.67598911,-87.61653418,"(41.675989111, -87.616534181)"
11207576,JB121058,1/16/18 18:15,008XX S WELLS ST,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,123,1,2,32,6,1174838,1896647,2018,1/29/18 15:51,41.87178962,-87.6335643,"(41.87178962, -87.633564301)"
11207574,JB121042,1/17/18 13:32,130XX S EVANS AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,533,5,9,54,6,1183714,1818761,2018,1/29/18 15:51,41.65785968,-87.60340394,"(41.657859678, -87.603403942)"
11207573,JB121037,1/18/18 9:30,034XX W SHAKESPEARE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1413,14,26,22,6,1153193,1914075,2018,1/29/18 15:51,41.92007046,-87.71256904,"(41.92007046, -87.712569039)"
11207572,JB121057,1/18/18 18:00,014XX N DAYTON ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1822,18,32,8,6,1170421,1909497,2018,1/29/18 15:51,41.90714853,-87.64940475,"(41.907148528, -87.649404745)"
11207571,JB121041,1/18/18 18:30,015XX W ROOSEVELT RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1233,12,2,28,11,1166233,1894783,2018,1/29/18 15:51,41.8668628,-87.66520984,"(41.866862801, -87.665209838)"
11207570,JB121038,1/18/18 12:00,005XX W BRIAR PL,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1934,19,44,6,6,1171902,1921007,2018,1/29/18 15:51,41.93869997,-87.64362437,"(41.938699967, -87.643624365)"
11207568,JB121040,1/18/18 17:30,049XX W NORTH AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2533,25,37,25,6,1143333,1910186,2018,1/29/18 15:51,41.90958877,-87.74889413,"(41.909588772, -87.748894125)"
11207566,JB121054,1/18/18 18:30,0000X E LAKE ST,810,THEFT,OVER $500,TAXICAB,FALSE,FALSE,111,1,42,32,6,1176452,1901748,2018,1/29/18 15:51,41.8857508,-87.6274847,"(41.8857508, -87.627484697)"
11207565,JB120957,1/18/18 18:00,081XX S MARYLAND AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,631,6,8,44,08A,1183320,1851173,2018,1/29/18 15:51,41.74681152,-87.60384103,"(41.746811516, -87.603841034)"
11207564,JB121016,1/18/18 19:00,079XX S DOBSON AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,624,6,8,44,6,1184602,1852522,2018,1/29/18 15:51,41.75048339,-87.59910133,"(41.75048339, -87.599101334)"
11207563,JB120844,1/18/18 16:00,085XX S GREEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,TRUE,613,6,21,71,08B,1172135,1848169,2018,1/29/18 15:51,41.73882105,-87.64491361,"(41.738821045, -87.644913606)"
11207561,JB120930,1/18/18 0:01,105XX S ALBANY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2211,22,19,74,11,1157515,1834639,2018,1/29/18 15:51,41.70200082,-87.69884404,"(41.702000819, -87.698844035)"
11207557,JB120989,1/16/18 15:00,062XX S SPAULDING AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,823,8,15,66,08A,1155461,1863196,2018,1/29/18 15:51,41.78040729,-87.7056025,"(41.780407292, -87.705602495)"
11207556,JB121015,1/18/18 18:36,017XX W WASECA PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,FALSE,2234,22,34,75,14,1166916,1829983,2018,1/29/18 15:51,41.68902876,-87.66455254,"(41.68902876, -87.664552538)"
11207555,JB120802,1/18/18 6:20,013XX W VAN BUREN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1231,12,2,28,7,1167611,1898295,2018,1/29/18 15:51,41.87647047,-87.66004992,"(41.876470469, -87.660049924)"
11207553,JB120801,1/18/18 8:00,036XX N SOUTHPORT AVE,1241,DECEPTIVE PRACTICE,AGGRAVATED COMPUTER TAMPERING,DEPARTMENT STORE,FALSE,FALSE,1923,19,44,6,11,1166323,1924300,2018,1/29/18 15:51,41.94785746,-87.66403393,"(41.947857457, -87.664033932)"
11207552,JB120919,1/17/18 18:40,037XX W LE MOYNE ST,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,2535,25,26,23,3,1151244,1909715,2018,1/29/18 15:51,41.90814471,-87.71984463,"(41.90814471, -87.719844634)"
11207551,JB120896,1/17/18 8:00,034XX W PIERCE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1422,14,26,23,6,1153100,1910083,2018,1/29/18 15:51,41.90911791,-87.71301682,"(41.909117907, -87.713016823)"
11207549,JB120885,1/16/18 17:00,002XX N LA SALLE ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,122,1,42,32,6,1175098,1901792,2018,1/29/18 15:51,41.88590199,-87.63245549,"(41.885901992, -87.632455489)"
11207545,JB120690,1/17/18 15:00,026XX W MONTGOMERY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,921,9,12,58,14,1159548,1877132,2018,1/29/18 15:51,41.81856666,-87.6902365,"(41.818566658, -87.690236504)"
11207544,JB120730,1/17/18 19:30,028XX W 23RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1033,10,12,30,08B,1157727,1888597,2018,1/29/18 15:51,41.85006518,-87.69660486,"(41.850065177, -87.696604858)"
11207542,JB120940,1/18/18 17:36,032XX N SHEFFIELD AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1924,19,44,6,08A,1169040,1921620,2018,1/29/18 15:51,41.94044477,-87.65412499,"(41.94044477, -87.654124986)"
11207541,JB120869,1/18/18 16:35,071XX S STEWART AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,732,7,6,68,08B,1174861,1857541,2018,1/29/18 15:51,41.76447869,-87.63464728,"(41.764478693, -87.63464728)"
11207539,JB120817,1/12/18 14:20,031XX S HALSTED ST,502T,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,913,9,11,60,26,1171479,1884120,2018,1/29/18 15:51,41.83748901,-87.64626446,"(41.837489008, -87.646264459)"
11207538,JB120038,1/18/18 2:48,008XX W 115TH ST,610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,FALSE,FALSE,524,5,34,53,5,1172764,1828586,2018,1/29/18 15:51,41.68506859,-87.64318416,"(41.685068588, -87.643184156)"
11207533,JB120894,1/18/18 16:45,038XX W ROOSEVELT RD,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,1011,10,24,29,08A,1150755,1894431,2018,1/29/18 15:51,41.86621338,-87.72204095,"(41.86621338, -87.722040947)"
11207532,JB120595,1/10/18 2:00,009XX W 32ND PL,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,913,9,11,60,6,1170554,1883432,2018,1/29/18 15:51,41.83562133,-87.64967877,"(41.835621327, -87.649678765)"
11207531,JB120911,1/18/18 17:19,012XX S WABASH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,131,1,2,33,7,1176963,1894862,2018,1/29/18 15:51,41.86684367,-87.62581667,"(41.866843668, -87.625816668)"
11207530,JB120905,1/18/18 17:00,036XX W CERMAK RD,460,BATTERY,SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,TRUE,FALSE,1014,10,24,29,08B,1152628,1889141,2018,1/29/18 15:51,41.8516602,-87.71530475,"(41.851660202, -87.715304747)"
11207529,JB120910,1/18/18 16:52,034XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,1021,10,24,29,6,1153720,1894499,2018,1/29/18 15:51,41.86634153,-87.7111543,"(41.866341527, -87.711154301)"
11207527,JB120791,1/18/18 15:40,022XX W BELMONT AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1931,19,32,5,08A,1160967,1921215,2018,1/29/18 15:51,41.93950512,-87.68380725,"(41.939505116, -87.683807247)"
11207526,JB121006,1/17/18 7:00,034XX W 66TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,831,8,15,66,6,1154511,1860640,2018,1/29/18 15:51,41.77341222,-87.70915341,"(41.773412218, -87.709153406)"
11207525,JB120627,1/17/18 5:30,057XX W PENSACOLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1624,16,38,15,14,1137381,1928346,2018,1/29/18 15:51,41.95953096,-87.77032144,"(41.959530961, -87.77032144)"
11207523,JB120432,1/18/18 11:25,073XX S CHAMPLAIN AVE,850,THEFT,ATTEMPT THEFT,APARTMENT,FALSE,FALSE,323,3,6,69,6,1181836,1856421,2018,1/29/18 15:51,41.76124698,-87.60911686,"(41.761246984, -87.609116861)"
11207521,JB121018,1/17/18 7:00,013XX W 76TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,612,6,17,71,20,1168687,1854377,2018,1/29/18 15:51,41.75593165,-87.65736771,"(41.755931648, -87.657367707)"
11207520,JB120997,1/18/18 7:30,001XX W JACKSON BLVD,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,122,1,2,32,6,1175230,1898963,2018,1/29/18 15:51,41.87813609,-87.63205565,"(41.87813609, -87.632055653)"
11207518,JB120902,1/18/18 15:30,011XX N WESTERN AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,1212,12,1,24,08B,1160197,1907701,2018,1/29/18 15:51,41.90243771,-87.68701156,"(41.902437713, -87.687011559)"
11207515,JB120950,1/18/18 0:00,057XX W AUGUSTA BLVD,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1511,15,29,25,6,1137687,1906084,2018,1/29/18 15:51,41.89843608,-87.76973442,"(41.898436079, -87.76973442)"
11207514,JB119753,1/17/18 19:00,056XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1513,15,29,25,6,1138774,1894115,2018,1/29/18 15:51,41.86557192,-87.76603248,"(41.865571921, -87.766032483)"
11207513,JB120937,1/18/18 17:50,0000X E 45TH ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,TRUE,FALSE,215,2,3,38,18,1177717,1875283,2018,1/29/18 15:51,41.81310036,-87.62364258,"(41.813100358, -87.623642575)"
11207512,JB120987,1/18/18 18:15,033XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1123,11,28,27,14,1154212,1899821,2018,1/29/18 15:51,41.88093586,-87.70920605,"(41.880935859, -87.70920605)"
11207511,JB120977,1/18/18 16:43,005XX E 47TH ST,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,TAVERN/LIQUOR STORE,TRUE,FALSE,223,2,3,38,22,1180542,1873970,2018,1/29/18 15:51,41.80943289,-87.61332082,"(41.809432891, -87.613320823)"
11207509,JB120960,1/18/18 15:00,041XX W ADAMS ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1115,11,28,26,5,1148798,1898689,2018,1/29/18 15:51,41.87793585,-87.72911529,"(41.877935845, -87.729115291)"
11207508,JB120898,1/18/18 16:45,062XX N CALIFORNIA AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2413,24,50,2,3,1156539,1941223,2018,1/29/18 15:51,41.9944991,-87.69953749,"(41.994499101, -87.699537488)"
11206529,JB119698,1/17/18 9:00,054XX S MOZART ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,923,9,14,63,5,1158300,1868474,2018,1/29/18 15:51,41.79483352,-87.6950505,"(41.794833518, -87.695050504)"
11206528,JB119689,1/16/18 18:30,010XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,1231,12,2,28,14,1165206,1895533,2018,1/29/18 15:51,41.86894274,-87.66895876,"(41.868942738, -87.668958762)"
11206527,JB119691,1/17/18 16:30,015XX N WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1423,14,26,24,14,1158138,1910045,2018,1/29/18 15:51,41.90891216,-87.69451049,"(41.908912162, -87.694510491)"
11206526,JB119697,1/17/18 5:00,063XX S CLAREMONT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,FALSE,825,8,15,66,26,1161829,1862607,2018,1/29/18 15:51,41.77866106,-87.68227253,"(41.778661058, -87.68227253)"
11206525,JB119586,1/17/18 16:55,025XX N CLYBOURN AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,FALSE,FALSE,1931,19,32,7,26,1163883,1917044,2018,1/29/18 15:51,41.92799852,-87.67320816,"(41.927998524, -87.673208159)"
11206522,JB119615,1/17/18 17:34,003XX E 35TH ST,560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,211,2,2,35,08A,1179278,1881856,2018,1/29/18 15:51,41.83110167,-87.61771601,"(41.831101673, -87.617716013)"
11206520,JB119598,1/17/18 16:43,077XX S HERMITAGE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,611,6,17,71,08B,1166024,1853420,2018,1/29/18 15:51,41.75336251,-87.66715418,"(41.753362509, -87.667154177)"
11206515,JB119671,1/17/18 8:00,024XX N MANGO AVE,820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2515,25,30,19,6,1137641,1915728,2018,1/29/18 15:51,41.92490118,-87.76967059,"(41.924901179, -87.769670593)"
11206511,JB119489,1/17/18 16:15,032XX W WARREN BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1123,11,28,27,08B,1154829,1900164,2018,1/29/18 15:51,41.88186475,-87.70693127,"(41.881864751, -87.706931266)"
11206508,JB119651,1/17/18 14:27,0000X E 56TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,225,2,20,40,15,1177898,1867919,2018,1/29/18 15:51,41.79288876,-87.62320183,"(41.792888764, -87.623201832)"
11206507,JB118570,1/16/18 10:30,052XX N MONITOR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1622,16,45,11,14,1136195,1934325,2018,1/29/18 15:51,41.97595919,-87.7745384,"(41.975959193, -87.774538402)"
11206504,JB119596,1/9/18 12:00,043XX N CICERO AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,1624,16,45,15,6,1143586,1928622,2018,1/29/18 15:51,41.96017419,-87.74750191,"(41.96017419, -87.747501906)"
11206503,JB119610,1/17/18 17:10,034XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1121,11,27,23,18,1153412,1905123,2018,1/29/18 15:51,41.89550101,-87.71200264,"(41.895501006, -87.71200264)"
11206502,JB119637,1/16/18 18:00,060XX S TALMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,825,8,15,66,14,1159743,1864496,2018,1/29/18 15:51,41.78388782,-87.68986818,"(41.783887823, -87.689868176)"
11206500,JB119356,1/14/18 14:02,0000X W CHECKPOINT 7A ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,FALSE,1653,16,41,76,26,1101667,1934359,2018,1/29/18 15:51,41.97660033,-87.9015144,"(41.976600326, -87.901514402)"
11206497,JB119476,1/16/18 19:52,046XX W IRVING PARK RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1722,17,45,15,6,1144295,1926174,2018,1/29/18 15:51,41.95344334,-87.74495705,"(41.953443342, -87.744957048)"
11206493,JB119616,1/17/18 16:10,014XX W TAYLOR ST,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,TAVERN/LIQUOR STORE,TRUE,FALSE,1231,12,2,28,22,1166722,1895679,2018,1/29/18 15:51,41.86931104,-87.663389,"(41.869311043, -87.663388995)"
11206491,JB119524,1/17/18 15:37,077XX S KINGSTON AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,421,4,7,43,24,1194532,1854224,2018,1/29/18 15:51,41.75491552,-87.56265799,"(41.754915517, -87.562657992)"
11206490,JB119649,1/17/18 14:30,006XX W DIVERSEY PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1934,19,44,6,14,1171428,1918849,2018,1/29/18 15:51,41.93278878,-87.64543006,"(41.932788778, -87.645430056)"
11206489,JB119498,1/15/18 7:45,053XX N HARLEM AVE,820,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,1613,16,41,10,6,1127364,1934891,2018,1/29/18 15:51,41.97766584,-87.80700125,"(41.977665836, -87.80700125)"
11206488,JB119627,1/17/18 9:34,0000X E SUPERIOR ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1834,18,42,8,26,1176473,1905371,2018,1/29/18 15:51,41.89569203,-87.62729811,"(41.895692026, -87.627298109)"
11206487,JB119515,1/17/18 16:16,051XX S LAKE PARK AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,234,2,4,41,6,1187547,1871315,2018,1/29/18 15:51,41.80198347,-87.58771255,"(41.801983471, -87.587712546)"
11206482,JB119440,1/17/18 13:30,001XX N ABERDEEN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1224,12,27,28,7,1169110,1901401,2018,1/29/18 15:51,41.88496116,-87.65445591,"(41.884961159, -87.654455905)"
11206481,JB119587,1/17/18 14:46,001XX W WASHINGTON ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,FALSE,FALSE,122,1,42,32,11,1175221,1900812,2018,1/29/18 15:51,41.88321006,-87.63203322,"(41.883210058, -87.632033221)"
11206480,JB119578,1/16/18 9:00,005XX N LAKE SHORE DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1834,18,42,8,11,1180009,1903803,2018,1/29/18 15:51,41.89130879,-87.61435961,"(41.891308785, -87.614359614)"
11206479,JB119200,1/16/18 10:00,020XX S ARCHER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,FALSE,FALSE,914,9,25,34,11,1175658,1890479,2018,1/29/18 15:51,41.85484583,-87.63073911,"(41.854845831, -87.630739105)"
11206478,JB119577,1/17/18 16:36,007XX S ST LOUIS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),OTHER,TRUE,FALSE,1133,11,24,27,18,1153157,1896588,2018,1/29/18 15:51,41.87208515,-87.71316573,"(41.872085152, -87.713165734)"
11206225,JB118847,1/16/18 15:00,033XX W HIRSCH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1422,14,26,23,18,1153871,1909112,2018,1/29/18 15:51,41.90643806,-87.71021042,"(41.906438061, -87.710210418)"
11206224,JB119010,1/17/18 10:00,036XX W FIFTH AVE,440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1133,11,28,27,08B,1152354,1897856,2018,1/29/18 15:51,41.87558057,-87.71608043,"(41.875580565, -87.716080427)"
11206223,JB118980,1/16/18 20:00,028XX W 21ST PL,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,1023,10,12,30,04B,1157563,1889588,2018,1/29/18 15:51,41.85278793,-87.69717982,"(41.852787925, -87.697179821)"
11206222,JB119149,1/10/18 12:30,033XX W DIVERSEY AVE,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,1412,14,35,21,6,1153423,1918416,2018,1/29/18 15:51,41.93197795,-87.71160833,"(41.931977948, -87.711608328)"
11206220,JB119066,1/17/18 11:04,005XX E PERSHING RD,850,THEFT,ATTEMPT THEFT,GROCERY FOOD STORE,FALSE,FALSE,214,2,3,38,6,1180448,1879234,2018,1/29/18 15:51,41.82387989,-87.61350386,"(41.823879885, -87.613503857)"
11206219,JB119142,1/14/18 19:49,039XX W FERDINAND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1122,11,27,23,26,1150158,1903052,2018,1/29/18 15:51,41.88988201,-87.72400791,"(41.889882009, -87.724007914)"
11206218,JB118983,1/17/18 10:08,007XX S KEDZIE AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1134,11,24,27,6,1155154,1896418,2018,1/29/18 15:51,41.87157883,-87.70583843,"(41.871578827, -87.705838431)"
11206217,JB119170,1/17/18 9:48,084XX S MICHIGAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,632,6,6,44,26,1178623,1849076,2018,1/29/18 15:51,41.74116508,-87.6211155,"(41.741165084, -87.621115498)"
11206216,JB119154,1/17/18 12:18,055XX S ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,824,8,14,63,14,1156656,1867764,2018,1/29/18 15:51,41.79291852,-87.70109824,"(41.792918517, -87.701098236)"
11206215,JB118744,1/17/18 5:20,055XX S ROCKWELL ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,824,8,16,63,08B,1159979,1867828,2018,1/29/18 15:51,41.79302643,-87.68891134,"(41.793026434, -87.688911342)"
11206214,JB119064,1/17/18 10:45,035XX E 114TH ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,433,4,10,52,08B,1201660,1829983,2018,1/29/18 15:51,41.68821818,-87.53735791,"(41.688218178, -87.537357913)"
11206213,JB119045,1/8/18 13:00,062XX S NARRAGANSETT AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,812,8,23,64,5,1134817,1862471,2018,1/29/18 15:51,41.77880638,-87.78130544,"(41.778806376, -87.781305442)"
11206212,JB119116,1/17/18 10:00,038XX W WEST END AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1122,11,28,26,26,1150813,1900544,2018,1/29/18 15:51,41.882987,-87.7216681,"(41.882987002, -87.721668099)"
11206211,JB119148,1/17/18 12:10,040XX W POTOMAC AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,2534,25,27,23,26,1149185,1908356,2018,1/29/18 15:51,41.90445564,-87.72744367,"(41.904455641, -87.727443669)"
11206210,JB119121,1/17/18 11:30,009XX E 55TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,233,2,5,41,26,1183255,1868848,2018,1/29/18 15:51,41.79531491,-87.60352964,"(41.795314911, -87.603529638)"
11206209,JB119047,1/16/18 23:30,052XX S MASSASOIT AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,811,8,23,56,6,1138917,1869342,2018,1/29/18 15:51,41.7975884,-87.76610801,"(41.797588395, -87.766108013)"
11206208,JB119153,1/17/18 11:48,013XX E 76TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,411,4,5,43,26,1186621,1854876,2018,1/29/18 15:51,41.75689548,-87.59162851,"(41.756895475, -87.591628513)"
11206206,JB118997,1/17/18 10:15,0000X W DIVISION ST,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1824,18,42,8,08A,1175605,1908362,2018,1/29/18 15:51,41.90391904,-87.63039603,"(41.903919035, -87.630396032)"
